DEMAND,Time (HH:MM),Pressure before leakage,Pressure at leakage,Pressure after leakage,Flow before leakage,Flow after leakage,DEMAND AT LEAKAGE,Label
1.1,23:20,1041.7600,899.0900,791.3100,2.1300,1.8300,0.3,Leakage
1.1,23:20,1037.8400,860.2200,754.46,2.4000,1.8200,0.5900,Leakage
1.1,23:20,1025.24,562.5700,473.35,4.0300,1.6600,2.3700,Leakage
1.1,23:20,1021.46,317.5000,244.24,5.0500,1.4900,3.5600,Leakage
1.1,23:20,1019.6600,124.2700,67.7500,5.7500,1.2900,4.4600,Theft
1.1,23:20,1019.3700,86.4000,34.58,5.8800,1.2400,4.65,Theft
1.1,23:30:00,1047.1000,937.3500,827.6000,1.8500,1.8500,0.0000,No leakage
1.1,23:30:00,1041.7500,899.0800,791.3000,2.1300,1.8300,0.3,Leakage
1.1,23:30:00,1037.8300,860.2100,754.45,2.4000,1.8200,0.5900,Leakage
1.1,23:30:00,1025.23,562.5700,473.34,4.0300,1.6600,2.3700,Leakage
1.1,23:30:00,1021.46,317.5000,244.23,5.0500,1.4900,3.5600,Leakage
1.1,23:30:00,1019.6500,124.2700,67.7400,5.7500,1.2900,4.4600,Theft
1.1,23:30:00,1019.3600,86.4000,34.58,5.8800,1.2400,4.65,Theft
1.1,23:40,1047.0900,937.3400,827.5900,1.8500,1.8500,0.0000,No leakage
1.1,23:40,1041.7400,899.0800,791.2900,2.1300,1.8300,0.3,Leakage
1.1,23:40,1037.8200,860.2000,754.44,2.4000,1.8200,0.5900,Leakage
1.1,23:40,1025.22,562.5600,473.34,4.0300,1.6600,2.3700,Leakage
1.1,23:40,1021.45,317.4900,244.23,5.0500,1.4900,3.5600,Leakage
1.1,23:40,1019.6400,124.2700,67.7400,5.7500,1.2900,4.4600,Theft
1.1,23:40,1019.3500,86.4000,34.58,5.8800,1.2400,4.65,Theft
1.1,23:50,1047.0800,937.3300,827.5800,1.8500,1.8500,0.0000,No leakage
1.1,23:50,1041.7300,899.0700,791.2900,2.1300,1.8300,0.3,Leakage
1.1,23:50,1037.8100,860.1900,754.43,2.4000,1.8200,0.5900,Leakage
1.1,23:50,1025.21,562.5600,473.33,4.0300,1.6600,2.3700,Leakage
1.1,23:50,1021.44,317.4900,244.23,5.0500,1.4900,3.5600,Leakage
1.1,23:50,1019.6300,124.2700,67.7400,5.7500,1.2900,4.4600,Theft
1.1,23:50,1019.3500,86.4000,34.58,5.8800,1.2400,4.65,Theft
1.2,24:00:00,1045.1700,925.4400,805.7000,1.9400,1.9400,0.0000,No leakage
1.2,24:00:00,1040.3200,886.7300,769.0800,2.2200,1.9200,0.3,Leakage
1.2,24:00:00,1036.7100,847.4200,731.93,2.4900,1.9000,0.5800,Leakage
1.2,24:00:00,1024.9,549.6600,451.67,4.0900,1.7400,2.3400,Leakage
1.2,24:00:00,1021.29,308.4800,227.27,5.0900,1.5700,3.5100,Leakage
1.2,24:00:00,1019.5600,120.4200,57.0300,5.7700,1.3800,4.3900,Theft
1.2,24:00:00,1019.2800,83.7800,25.61,5.8900,1.3100,4.58,Theft
1.2,24:10:00,1045.1700,925.4300,805.6900,1.9400,1.9400,0.0000,No leakage
1.2,24:10:00,1040.3100,886.7200,769.0700,2.2200,1.9200,0.3,Leakage
1.2,24:10:00,1036.7000,847.4100,731.92,2.4900,1.9000,0.5800,Leakage
1.2,24:10:00,1024.89,549.6600,451.66,4.0900,1.7400,2.3400,Leakage
1.2,24:10:00,1021.28,308.4800,227.27,5.0900,1.5700,3.5100,Leakage
1.2,24:10:00,1019.5500,120.4200,57.0200,5.7700,1.3800,4.3900,Theft
1.2,24:10:00,1019.2700,83.7800,25.61,5.8900,1.3100,4.58,Theft
1.2,24:20:00,1045.1600,925.4200,805.6900,1.9400,1.9400,0.0000,No leakage
1.2,24:20:00,1040.3000,886.7100,769.0700,2.2200,1.9200,0.3,Leakage
1.2,24:20:00,1036.7000,847.4000,731.91,2.4900,1.9000,0.5800,Leakage
1.2,24:20:00,1024.88,549.6500,451.66,4.0900,1.7400,2.3400,Leakage
1.2,24:20:00,1021.28,308.4800,227.27,5.0900,1.5700,3.5100,Leakage
1.2,24:20:00,1019.5400,120.4100,57.0200,5.7700,1.3800,4.3900,Theft
1.2,24:20:00,1019.2600,83.7800,25.6,5.8900,1.3100,4.58,Theft
1.4,24:30:00,1041.8500,901.0900,760.3400,2.1200,2.1200,0.0000,No leakage
1.4,24:30:00,1037.7900,861.4500,723.0500,2.3900,2.1000,0.29,Leakage
1.4,24:30:00,1034.7200,821.3000,685.33,2.6500,2.0800,0.5700,Leakage
1.4,24:30:00,1024.3,523.9600,407.45,4.2000,1.9100,2.2900,Leakage
1.4,24:30:00,1021.01,290.8600,192.86,5.1500,1.7400,3.4100,Leakage
1.4,24:30:00,1019.4000,113.1200,35.4400,5.7900,1.5400,4.2500,Theft
1.4,24:30:00,1019.1500,79.0300,8.2,5.9100,1.4600,4.44,Theft
1.4,24:40:00,1041.8400,901.0900,760.3300,2.1200,2.1200,0.0000,No leakage
1.4,24:40:00,1037.7800,861.4400,723.0400,2.3900,2.1000,0.29,Leakage
1.4,24:40:00,1034.7200,821.2900,685.33,2.6500,2.0800,0.5700,Leakage
1.4,24:40:00,1024.29,523.9600,407.45,4.2000,1.9100,2.2900,Leakage
1.4,24:40:00,1021,290.8600,192.85,5.1500,1.7400,3.4100,Leakage
1.4,24:40:00,1019.4000,113.1200,35.4400,5.7900,1.5400,4.2500,Theft
1.4,24:40:00,1019.1400,79.0400,8.25,5.9100,1.4600,4.45,Theft
1.4,24:50:00,1041.8300,901.0800,760.3300,2.1200,2.1200,0.0000,No leakage
1.4,24:50:00,1037.7700,861.4300,723.0400,2.3900,2.1000,0.29,Leakage
1.4,24:50:00,1034.7100,821.2900,685.32,2.6500,2.0800,0.5700,Leakage
1.4,24:50:00,1024.28,523.9500,407.44,4.2000,1.9100,2.2900,Leakage
1.4,24:50:00,1020.99,290.8600,192.85,5.1500,1.7400,3.4100,Leakage
1.4,24:50:00,1019.3900,113.1200,35.4400,5.7900,1.5400,4.2500,Theft
1.4,24:50:00,1019.1300,79.0400,8.25,5.9100,1.4600,4.45,Theft
1.5,25:00:00,1040.3800,888.6200,736.8500,2.2100,2.2100,0.0000,No leakage
1.5,25:00:00,1036.6500,848.5000,699.2400,2.4800,2.1900,0.29,Leakage
1.5,25:00:00,1033.8100,807.9600,661.27,2.7300,2.1700,0.5700,Leakage
1.5,25:00:00,1024,511.1700,384.95,4.2600,2.0000,2.2600,Leakage
1.5,25:00:00,1020.86,282.2600,175.44,5.1900,1.8300,3.3600,Leakage
1.5,25:00:00,1019.3200,109.7200,24.7900,5.8000,1.6100,4.1900,Theft
1.5,25:00:00,1019.0800,77.1900,1.06,5.9100,1.5200,4.39,Theft
1.5,25:10:00,1040.3700,888.6100,736.8500,2.2100,2.2100,0.0000,No leakage
1.5,25:10:00,1036.6500,848.4900,699.2300,2.4800,2.1900,0.29,Leakage
1.5,25:10:00,1033.8000,807.9500,661.26,2.7300,2.1700,0.5700,Leakage
1.5,25:10:00,1024,511.1600,384.94,4.2600,2.0000,2.2600,Leakage
1.5,25:10:00,1020.85,282.2600,175.44,5.1900,1.8300,3.3600,Leakage
1.5,25:10:00,1019.3100,109.7200,24.8000,5.8000,1.6100,4.1900,Theft
1.5,25:10:00,1019.0700,77.2000,1.13,5.9100,1.5200,4.39,Theft
1.5,25:20:00,1040.3600,888.6000,736.8400,2.2100,2.2100,0.0000,No leakage
1.5,25:20:00,1036.6400,848.4800,699.2200,2.4800,2.1900,0.29,Leakage
1.5,25:20:00,1033.8000,807.9400,661.25,2.7300,2.1700,0.5700,Leakage
1.5,25:20:00,1023.99,511.1600,384.94,4.2600,2.0000,2.2600,Leakage
1.5,25:20:00,1020.84,282.2600,175.44,5.1900,1.8300,3.3600,Leakage
1.5,25:20:00,1019.3000,109.7200,24.7900,5.8000,1.6100,4.1900,Theft
1.5,25:20:00,1019.0600,77.2000,1.14,5.9100,1.5200,4.39,Theft
1.5,25:30:00,1040.3500,888.5900,736.8300,2.2100,2.2100,0.0000,No leakage
1.5,25:30:00,1036.6300,848.4700,699.2100,2.4800,2.1900,0.29,Leakage
1.5,25:30:00,1033.7900,807.9400,661.25,2.7300,2.1700,0.5700,Leakage
1.5,25:30:00,1023.98,511.1500,384.93,4.2600,2.0000,2.2600,Leakage
1.5,25:30:00,1020.83,282.2500,175.44,5.1900,1.8300,3.3600,Leakage
1.5,25:30:00,1019.2900,109.7200,24.7900,5.8000,1.6100,4.1900,Theft
1.5,25:30:00,1019.0500,77.2000,1.14,5.9100,1.5200,4.39,Theft
1.5,25:40:00,1040.3400,888.5800,736.8200,2.2100,2.2100,0.0000,No leakage
1.5,25:40:00,1036.6200,848.4700,699.2100,2.4800,2.1900,0.29,Leakage
1.5,25:40:00,1033.7800,807.9300,661.24,2.7300,2.1700,0.5700,Leakage
1.5,25:40:00,1023.97,511.1500,384.93,4.2600,2.0000,2.2600,Leakage
1.5,25:40:00,1020.82,282.2500,175.43,5.1900,1.8300,3.3600,Leakage
1.5,25:40:00,1019.2800,109.7200,24.7900,5.8000,1.6100,4.1900,Theft
1.5,25:40:00,1019.0400,77.2000,1.14,5.9100,1.5200,4.39,Theft
1.5,25:50:00,1040.3400,888.5800,736.8200,2.2100,2.2100,0.0000,No leakage
1.5,25:50:00,1036.6100,848.4600,699.2000,2.4800,2.1900,0.29,Leakage
1.5,25:50:00,1033.7700,807.9200,661.23,2.7300,2.1700,0.5700,Leakage
1.5,25:50:00,1023.96,511.1400,384.92,4.2600,2.0000,2.2600,Leakage
1.5,25:50:00,1020.81,282.2500,175.43,5.1900,1.8300,3.3600,Leakage
1.5,25:50:00,1019.2800,109.7200,24.7900,5.8000,1.6100,4.1900,Theft
1.5,25:50:00,1019.0300,77.2000,1.14,5.9100,1.5200,4.39,Theft
1.3,26:00:00,1043.3500,913.2800,783.2100,2.0300,2.0300,0.0000,No leakage
1.3,26:00:00,1038.9100,874.1000,746.2600,2.3100,2.0100,0.3,Leakage
1.3,26:00:00,1035.5900,834.3700,708.81,2.5700,1.9900,0.5800,Leakage
1.3,26:00:00,1024.5,536.7400,429.65,4.1400,1.8300,2.3200,Leakage
1.3,26:00:00,1021.06,299.5700,210.11,5.1200,1.6600,3.4600,Leakage
1.3,26:00:00,1019.3900,116.6800,46.2200,5.7800,1.4600,4.3200,Theft
1.3,26:00:00,1019.1200,81.2900,16.71,5.9000,1.3900,4.51,Theft
1.3,26:10:00,1043.3400,913.2700,783.2000,2.0300,2.0300,0.0000,No leakage
1.3,26:10:00,1038.9100,874.0900,746.2500,2.3100,2.0100,0.3,Leakage
1.3,26:10:00,1035.5900,834.3600,708.8,2.5700,1.9900,0.5800,Leakage
1.3,26:10:00,1024.5,536.7400,429.64,4.1400,1.8300,2.3200,Leakage
1.3,26:10:00,1021.05,299.5700,210.11,5.1200,1.6600,3.4600,Leakage
1.3,26:10:00,1019.3800,116.6800,46.2200,5.7800,1.4600,4.3200,Theft
1.3,26:10:00,1019.1200,81.3000,16.72,5.9000,1.3900,4.51,Theft
1.3,26:20:00,1043.3300,913.2600,783.1900,2.0300,2.0300,0.0000,No leakage
1.3,26:20:00,1038.9000,874.0900,746.2400,2.3100,2.0100,0.3,Leakage
1.3,26:20:00,1035.5800,834.3600,708.8,2.5700,1.9900,0.5800,Leakage
1.3,26:20:00,1024.49,536.7300,429.64,4.1400,1.8300,2.3200,Leakage
1.3,26:20:00,1021.04,299.5700,210.11,5.1200,1.6600,3.4600,Leakage
1.3,26:20:00,1019.3700,116.6800,46.2200,5.7800,1.4600,4.3200,Theft
1.3,26:20:00,1019.1100,81.3000,16.72,5.9000,1.3900,4.51,Theft
1.2,26:30:00,1045.0500,925.3200,805.5900,1.9400,1.9400,0.0000,No leakage
1.2,26:30:00,1040.1900,886.6100,768.9700,2.2200,1.9200,0.3,Leakage
1.2,26:30:00,1036.5800,847.3000,731.82,2.4900,1.9000,0.5800,Leakage
1.2,26:30:00,1024.77,549.5900,451.59,4.0900,1.7400,2.3400,Leakage
1.2,26:30:00,1021.16,308.4400,227.23,5.0900,1.5700,3.5100,Leakage
1.2,26:30:00,1019.4300,120.4000,57.0100,5.7700,1.3800,4.3900,Theft
1.2,26:30:00,1019.1500,83.7700,25.6,5.8900,1.3100,4.58,Theft
1.2,26:40:00,1045.0400,925.3100,805.5800,1.9400,1.9400,0.0000,No leakage
1.2,26:40:00,1040.1800,886.6000,768.9700,2.2200,1.9200,0.3,Leakage
1.2,26:40:00,1036.5800,847.3000,731.81,2.4900,1.9000,0.5800,Leakage
1.2,26:40:00,1024.76,549.5800,451.59,4.0900,1.7400,2.3400,Leakage
1.2,26:40:00,1021.16,308.4300,227.23,5.0900,1.5700,3.5100,Leakage
1.2,26:40:00,1019.4200,120.4000,57.0100,5.7700,1.3800,4.3900,Theft
1.2,26:40:00,1019.1400,83.7700,25.6,5.8900,1.3100,4.58,Theft
1.2,26:50:00,1045.0300,925.3000,805.5700,1.9400,1.9400,0.0000,No leakage
1.2,26:50:00,1040.1700,886.5900,768.9600,2.2200,1.9200,0.3,Leakage
1.2,26:50:00,1036.5700,847.2900,731.81,2.4900,1.9000,0.5800,Leakage
1.2,26:50:00,1024.76,549.5800,451.58,4.0900,1.7400,2.3400,Leakage
1.2,26:50:00,1021.15,308.4300,227.23,5.0900,1.5700,3.5100,Leakage
1.2,26:50:00,1019.4100,120.4000,57.0100,5.7700,1.3800,4.3900,Theft
1.2,26:50:00,1019.1400,83.7700,25.6,5.8900,1.3100,4.58,Theft
1,27:00:00,1049.0200,948.9000,848.7900,1.7600,1.7600,0.0000,No leakage
1,27:00:00,1043.1100,911.0600,812.8000,2.0500,1.7400,0.3,Leakage
1,27:00:00,1038.8300,872.6300,776.26,2.3200,1.7300,0.5900,Leakage
1,27:00:00,1025.37,575.3600,494.59,3.9700,1.5700,2.4000,Leakage
1,27:00:00,1021.42,326.5600,260.93,5.0200,1.4000,3.6100,Leakage
1,27:00:00,1019.5400,128.2100,78.3000,5.7400,1.2100,4.5300,Theft
1,27:00:00,1019.2400,89.1100,43.49,5.8700,1.1500,4.72,Theft
1,27:10:00,1049.0100,948.8900,848.7800,1.7600,1.7600,0.0000,No leakage
1,27:10:00,1043.1000,911.0600,812.7900,2.0500,1.7400,0.3,Leakage
1,27:10:00,1038.8200,872.6200,776.26,2.3200,1.7300,0.5900,Leakage
1,27:10:00,1025.36,575.3500,494.58,3.9700,1.5700,2.4000,Leakage
1,27:10:00,1021.41,326.5600,260.92,5.0200,1.4000,3.6100,Leakage
1,27:10:00,1019.5300,128.2100,78.3000,5.7400,1.2100,4.5300,Theft
1,27:10:00,1019.2300,89.1200,43.5,5.8700,1.1500,4.72,Theft
1,27:20:00,1049.0000,948.8900,848.7700,1.7600,1.7600,0.0000,No leakage
1,27:20:00,1043.0900,911.0500,812.7800,2.0500,1.7400,0.3,Leakage
1,27:20:00,1038.8100,872.6200,776.25,2.3200,1.7300,0.5900,Leakage
1,27:20:00,1025.35,575.3500,494.58,3.9700,1.5700,2.4000,Leakage
1,27:20:00,1021.4,326.5500,260.92,5.0200,1.4000,3.6100,Leakage
1,27:20:00,1019.5200,128.2100,78.3000,5.7400,1.2100,4.5300,Theft
1,27:20:00,1019.2300,89.1100,43.5,5.8700,1.1500,4.72,Theft
0.8,27:30:00,1053.9200,971.9400,889.9500,1.5800,1.5800,0.0000,No leakage
0.8,27:30:00,1046.6100,934.7900,854.4300,1.8700,1.5700,0.31,Leakage
0.8,27:30:00,1041.4600,897.2100,818.51,2.1500,1.5500,0.6000,Leakage
0.8,27:30:00,1026.03,601.1700,536.24,3.8500,1.4000,2.4500,Leakage
0.8,27:30:00,1021.7,345.1500,293.74,4.9500,1.2300,3.7200,Leakage
0.8,27:30:00,1019.6600,136.4600,98.8600,5.7100,1.0400,4.6700,Theft
0.8,27:30:00,1019.3400,94.8700,60.89,5.8500,0.9800,4.87,Theft
0.8,27:40:00,1053.9100,971.9300,889.9400,1.5800,1.5800,0.0000,No leakage
0.8,27:40:00,1046.6000,934.7800,854.4200,1.8700,1.5700,0.31,Leakage
0.8,27:40:00,1041.4500,897.2000,818.51,2.1500,1.5500,0.6000,Leakage
0.8,27:40:00,1026.02,601.1600,536.24,3.8500,1.4000,2.4500,Leakage
0.8,27:40:00,1021.69,345.1500,293.74,4.9500,1.2300,3.7200,Leakage
0.8,27:40:00,1019.6600,136.4500,98.8600,5.7100,1.0400,4.6700,Theft
0.8,27:40:00,1019.3400,94.8700,60.89,5.8500,0.9800,4.87,Theft
0.8,27:50:00,1053.9000,971.9200,889.9400,1.5800,1.5800,0.0000,No leakage
0.8,27:50:00,1046.5900,934.7700,854.4100,1.8700,1.5700,0.31,Leakage
0.8,27:50:00,1041.4400,897.2000,818.5,2.1500,1.5500,0.6000,Leakage
0.8,27:50:00,1026.01,601.1600,536.23,3.8500,1.4000,2.4500,Leakage
0.8,27:50:00,1021.68,345.1500,293.74,4.9500,1.2300,3.7200,Leakage
0.8,27:50:00,1019.6500,136.4500,98.8600,5.7100,1.0400,4.6700,Theft
0.8,27:50:00,1019.3300,94.8700,60.89,5.8500,0.9800,4.87,Theft
0.9,28:00:00,1051.3000,960.4400,869.5800,1.6700,1.6700,0.0000,No leakage
0.9,28:00:00,1044.7400,922.9800,833.8600,1.9600,1.6600,0.3,Leakage
0.9,28:00:00,1040.0600,884.9800,797.64,2.2300,1.6400,0.5900,Leakage
0.9,28:00:00,1025.66,588.2400,515.57,3.9100,1.4800,2.4300,Leakage
0.9,28:00:00,1021.52,335.7900,277.44,4.9800,1.3200,3.6600,Leakage
0.9,28:00:00,1019.5600,132.2700,88.6900,5.7300,1.1300,4.6000,Theft
0.9,28:00:00,1019.2600,91.9500,52.29,5.8600,1.0700,4.79,Theft
0.9,28:10:00,1051.2900,960.4300,869.5800,1.6700,1.6700,0.0000,No leakage
0.9,28:10:00,1044.7300,922.9700,833.8500,1.9600,1.6600,0.3,Leakage
0.9,28:10:00,1040.0500,884.9800,797.63,2.2300,1.6400,0.5900,Leakage
0.9,28:10:00,1025.65,588.2300,515.57,3.9100,1.4800,2.4300,Leakage
0.9,28:10:00,1021.51,335.7800,277.44,4.9800,1.3200,3.6600,Leakage
0.9,28:10:00,1019.5600,132.2700,88.6900,5.7300,1.1300,4.6000,Theft
0.9,28:10:00,1019.2500,91.9500,52.29,5.8600,1.0700,4.79,Theft
0.9,28:20:00,1051.2800,960.4200,869.5700,1.6700,1.6700,0.0000,No leakage
0.9,28:20:00,1044.7200,922.9600,833.8400,1.9600,1.6600,0.3,Leakage
0.9,28:20:00,1040.0400,884.9700,797.62,2.2300,1.6400,0.5900,Leakage
0.9,28:20:00,1025.64,588.2300,515.56,3.9100,1.4800,2.4300,Leakage
0.9,28:20:00,1021.5,335.7800,277.44,4.9800,1.3200,3.6600,Leakage
0.9,28:20:00,1019.5500,132.2700,88.6900,5.7300,1.1300,4.6000,Theft
0.9,28:20:00,1019.2400,91.9400,52.29,5.8600,1.0700,4.79,Theft
1,28:30:00,1048.9400,948.8300,848.7200,1.7600,1.7600,0.0000,No leakage
1,28:30:00,1043.0400,911.0000,812.7300,2.0500,1.7400,0.3,Leakage
1,28:30:00,1038.7600,872.5700,776.2,2.3200,1.7300,0.5900,Leakage
1,28:30:00,1025.3,575.3100,494.55,3.9700,1.5700,2.4000,Leakage
1,28:30:00,1021.35,326.5300,260.9,5.0200,1.4000,3.6100,Leakage
1,28:30:00,1019.4700,128.2000,78.2900,5.7400,1.2100,4.5300,Theft
1,28:30:00,1019.1700,89.1100,43.5,5.8700,1.1500,4.72,Theft
1,28:40:00,1048.9400,948.8300,848.7200,1.7600,1.7600,0.0000,No leakage
1,28:40:00,1043.0300,910.9900,812.7300,2.0500,1.7400,0.3,Leakage
1,28:40:00,1038.7500,872.5600,776.2,2.3200,1.7300,0.5900,Leakage
1,28:40:00,1025.29,575.3100,494.54,3.9700,1.5700,2.4000,Leakage
1,28:40:00,1021.34,326.5300,260.9,5.0200,1.4000,3.6100,Leakage
1,28:40:00,1019.4600,128.2000,78.2900,5.7400,1.2100,4.5300,Theft
1,28:40:00,1019.1600,89.1100,43.49,5.8700,1.1500,4.72,Theft
1,28:50:00,1048.9300,948.8200,848.7100,1.7600,1.7600,0.0000,No leakage
1,28:50:00,1043.0200,910.9800,812.7200,2.0500,1.7400,0.3,Leakage
1,28:50:00,1038.7400,872.5500,776.19,2.3200,1.7300,0.5900,Leakage
1,28:50:00,1025.28,575.3000,494.54,3.9700,1.5700,2.4000,Leakage
1,28:50:00,1021.33,326.5300,260.9,5.0200,1.4000,3.6100,Leakage
1,28:50:00,1019.4500,128.1900,78.2900,5.7400,1.2100,4.5300,Theft
1,28:50:00,1019.1500,89.1100,43.49,5.8700,1.1500,4.72,Theft
1.1,29:00:00,1046.8200,937.0900,827.3500,1.8500,1.8500,0.0000,No leakage
1.1,29:00:00,1041.4800,898.8300,791.0600,2.1300,1.8300,0.3,Leakage
1.1,29:00:00,1037.5600,859.9700,754.22,2.4000,1.8200,0.5900,Leakage
1.1,29:00:00,1024.96,562.3900,473.19,4.0300,1.6600,2.3700,Leakage
1.1,29:00:00,1021.18,317.4000,244.14,5.0500,1.4900,3.5600,Leakage
1.1,29:00:00,1019.3700,124.2300,67.7100,5.7500,1.2900,4.4600,Theft
1.1,29:00:00,1019.0900,86.3700,34.57,5.8800,1.2400,4.65,Theft
1.1,29:10:00,1046.8200,937.0800,827.3500,1.8500,1.8500,0.0000,No leakage
1.1,29:10:00,1041.4700,898.8200,791.0600,2.1300,1.8300,0.3,Leakage
1.1,29:10:00,1037.5500,859.9600,754.21,2.4000,1.8200,0.5900,Leakage
1.1,29:10:00,1024.95,562.3900,473.18,4.0300,1.6600,2.3700,Leakage
1.1,29:10:00,1021.17,317.3900,244.14,5.0500,1.4900,3.5600,Leakage
1.1,29:10:00,1019.3700,124.2300,67.7100,5.7500,1.2900,4.4600,Theft
1.1,29:10:00,1019.0800,86.3700,34.56,5.8800,1.2400,4.65,Theft
1.1,29:20:00,1046.8100,937.0700,827.3400,1.8500,1.8500,0.0000,No leakage
1.1,29:20:00,1041.4600,898.8200,791.0500,2.1300,1.8300,0.3,Leakage
1.1,29:20:00,1037.5400,859.9500,754.21,2.4000,1.8200,0.5900,Leakage
1.1,29:20:00,1024.94,562.3800,473.18,4.0300,1.6600,2.3700,Leakage
1.1,29:20:00,1021.16,317.3900,244.14,5.0500,1.4900,3.5600,Leakage
1.1,29:20:00,1019.3600,124.2300,67.7100,5.7500,1.2900,4.4600,Theft
1.1,29:20:00,1019.0700,86.3700,34.56,5.8800,1.2400,4.65,Theft
1.2,29:30:00,1044.9000,925.1800,805.4600,1.9400,1.9400,0.0000,No leakage
1.2,29:30:00,1040.0400,886.4800,768.8500,2.2200,1.9200,0.3,Leakage
1.2,29:30:00,1036.4400,847.1700,731.7,2.4900,1.9000,0.5800,Leakage
1.2,29:30:00,1024.63,549.5000,451.51,4.0900,1.7400,2.3400,Leakage
1.2,29:30:00,1021.02,308.3800,227.18,5.0900,1.5700,3.5100,Leakage
1.2,29:30:00,1019.2800,120.3800,57.0000,5.7700,1.3800,4.3900,Theft
1.2,29:30:00,1019.0100,83.7500,25.59,5.8900,1.3100,4.58,Theft
1.2,29:40:00,1044.8900,925.1700,805.4500,1.9400,1.9400,0.0000,No leakage
1.2,29:40:00,1040.0300,886.4700,768.8400,2.2200,1.9200,0.3,Leakage
1.2,29:40:00,1036.4300,847.1700,731.69,2.4900,1.9000,0.5800,Leakage
1.2,29:40:00,1024.62,549.4900,451.5,4.0900,1.7400,2.3400,Leakage
1.2,29:40:00,1021.01,308.3800,227.18,5.0900,1.5700,3.5100,Leakage
1.2,29:40:00,1019.2700,120.3800,57.0000,5.7700,1.3800,4.3900,Theft
1.2,29:40:00,1019.0000,83.7500,25.59,5.8900,1.3100,4.58,Theft
1.2,29:50:00,1044.8800,925.1600,805.4500,1.9400,1.9400,0.0000,No leakage
1.2,29:50:00,1040.0300,886.4600,768.8300,2.2200,1.9200,0.3,Leakage
1.2,29:50:00,1036.4200,847.1600,731.68,2.4900,1.9000,0.5800,Leakage
1.2,29:50:00,1024.61,549.4900,451.5,4.0900,1.7400,2.3400,Leakage
1.2,29:50:00,1021,308.3800,227.18,5.0900,1.5700,3.5100,Leakage
1.2,29:50:00,1019.2700,120.3800,56.9900,5.7700,1.3800,4.3900,Theft
1.2,29:50:00,1018.9900,83.7500,25.59,5.8900,1.3100,4.58,Theft
1.3,30:00:00,1043.1500,913.0900,783.0400,2.0300,2.0300,0.0000,No leakage
1.3,30:00:00,1038.7200,873.9200,746.0900,2.3100,2.0100,0.3,Leakage
1.3,30:00:00,1035.4000,834.2000,708.65,2.5700,1.9900,0.5800,Leakage
1.3,30:00:00,1024.31,536.6200,429.54,4.1400,1.8300,2.3200,Leakage
1.3,30:00:00,1020.86,299.5000,210.05,5.1200,1.6600,3.4600,Leakage
1.3,30:00:00,1019.1900,116.6600,46.2000,5.7800,1.4600,4.3200,Theft
1.3,30:00:00,1018.9300,81.2800,16.71,5.9000,1.3900,4.51,Theft
1.3,30:10:00,1043.1400,913.0900,783.0300,2.0300,2.0300,0.0000,No leakage
1.3,30:10:00,1038.7100,873.9200,746.0800,2.3100,2.0100,0.3,Leakage
1.3,30:10:00,1035.3900,834.1900,708.64,2.5700,1.9900,0.5800,Leakage
1.3,30:10:00,1024.3,536.6200,429.53,4.1400,1.8300,2.3200,Leakage
1.3,30:10:00,1020.85,299.5000,210.05,5.1200,1.6600,3.4600,Leakage
1.3,30:10:00,1019.1800,116.6600,46.2000,5.7800,1.4600,4.3200,Theft
1.3,30:10:00,1018.9200,81.2800,16.71,5.9000,1.3900,4.51,Theft
1.3,30:20:00,1043.1300,913.0800,783.0200,2.0300,2.0300,0.0000,No leakage
1.3,30:20:00,1038.7000,873.9100,746.0800,2.3100,2.0100,0.3,Leakage
1.3,30:20:00,1035.3800,834.1800,708.64,2.5700,1.9900,0.5800,Leakage
1.3,30:20:00,1024.29,536.6100,429.53,4.1400,1.8300,2.3200,Leakage
1.3,30:20:00,1020.84,299.5000,210.04,5.1200,1.6600,3.4600,Leakage
1.3,30:20:00,1019.1800,116.6500,46.2000,5.7800,1.4600,4.3200,Theft
1.3,30:20:00,1018.9100,81.2800,16.71,5.9000,1.3900,4.51,Theft
0.8,30:30:00,1053.7700,971.8000,889.8200,1.5800,1.5800,0.0000,No leakage
0.8,30:30:00,1046.4600,934.6500,854.3000,1.8700,1.5700,0.31,Leakage
0.8,30:30:00,1041.3100,897.0800,818.39,2.1500,1.5500,0.6000,Leakage
0.8,30:30:00,1025.88,601.0700,536.15,3.8500,1.4000,2.4500,Leakage
0.8,30:30:00,1021.55,345.1000,293.69,4.9500,1.2300,3.7200,Leakage
0.8,30:30:00,1019.5200,136.4300,98.8400,5.7100,1.0400,4.6700,Theft
0.8,30:30:00,1019.2000,94.8600,60.88,5.8500,0.9800,4.87,Theft
0.8,30:40:00,1053.7700,971.7900,889.8100,1.5800,1.5800,0.0000,No leakage
0.8,30:40:00,1046.4500,934.6400,854.2900,1.8700,1.5700,0.31,Leakage
0.8,30:40:00,1041.3100,897.0700,818.38,2.1500,1.5500,0.6000,Leakage
0.8,30:40:00,1025.87,601.0700,536.15,3.8500,1.4000,2.4500,Leakage
0.8,30:40:00,1021.54,345.1000,293.69,4.9500,1.2300,3.7200,Leakage
0.8,30:40:00,1019.5100,136.4300,98.8400,5.7100,1.0400,4.6700,Theft
0.8,30:40:00,1019.1900,94.8600,60.88,5.8500,0.9800,4.87,Theft
0.8,30:50:00,1053.7600,971.7800,889.8100,1.5800,1.5800,0.0000,No leakage
